5639
847	12000	4	1
847	12004	4	1
848	12000	4	1
848	12001	4	1
848	12011	4	1
848	12020	4	1
849	12001	4	1
850	12006	4	1
851	12001	4	1
852	12001	4	1
853	11998	4	1
853	12006	4	1
854	12007	4	1
855	12007	4	1
856	12007	4	1
857	12006	4	1
858	11996	4	1
858	11999	4	1
858	12000	4	1
858	12001	4	1
858	12006	4	1
859	11996	4	1
859	11997	4	1
859	12001	4	1
859	12002	4	1
860	12001	4	1
861	11996	4	1
861	12000	4	1
861	12001	4	1
862	12027	4	1
863	12001	4	1
864	11996	4	1
864	12002	4	1
865	11997	4	1
865	12004	4	1
866	12002	4	1
867	11997	4	1
867	12000	4	1
867	12020	4	1
867	12028	4	1
868	12001	4	1
869	12007	4	1
870	12007	4	1
871	12007	4	1
872	11997	4	1
872	12000	4	1
872	12001	4	1
872	12004	4	1
872	12008	4	1
872	12011	4	1
872	12026	4	1
872	12029	4	1
873	11997	4	1
873	11998	4	1
873	12000	4	1
873	12001	4	1
873	12004	4	1
873	12008	4	1
873	12011	4	1
873	12016	4	1
874	11997	4	1
874	12000	4	1
875	12007	4	1
876	12026	4	1
877	12007	4	1
878	11997	4	1
879	11996	4	1
879	12002	4	1
880	12007	4	1
881	12007	4	1
882	12007	4	1
883	11997	4	1
883	11999	4	1
883	12000	4	1
883	12001	4	1
883	12004	4	1
883	12011	4	1
883	12020	4	1
884	11997	4	1
885	12002	4	1
886	12020	4	1
887	12010	4	1
888	12007	4	1
889	12004	4	1
889	12011	4	1
890	11996	4	1
891	12001	4	1
892	11998	4	1
892	12002	4	1
893	11996	4	1
893	12000	4	1
893	12001	4	1
893	12011	4	1
894	12001	4	1
895	12001	4	1
896	11997	4	1
896	12003	4	1
897	11996	4	1
897	12001	4	1
898	12001	4	1
898	12002	4	1
899	11997	4	1
899	11998	4	1
899	12002	4	1
899	12010	4	1
900	12007	4	1
901	12007	4	1
902	11997	4	1
902	12000	4	1
902	12004	4	1
902	12011	4	1
903	11996	4	1
903	12001	4	1
903	12006	4	1
904	12000	4	1
905	12000	4	1
906	12007	4	1
907	12027	4	1
908	12001	4	1
909	12001	4	1
910	12007	4	1
911	12001	4	1
911	12016	4	1
912	12007	4	1
913	12007	4	1
914	11997	4	1
914	11998	4	1
914	12000	4	1
914	12001	4	1
914	12004	4	1
914	12010	4	1
914	12016	4	1
915	11997	4	1
916	11996	4	1
916	12000	4	1
916	12001	4	1
917	12010	4	1
918	12007	4	1
919	12002	4	1
920	12007	4	1
921	12020	4	1
922	12002	4	1
923	12004	4	1
924	11997	4	1
924	11998	4	1
924	12001	4	1
924	12002	4	1
924	12025	4	1
925	12002	4	1
926	12000	4	1
927	11997	4	1
927	12004	4	1
928	11997	4	1
928	12000	4	1
928	12004	4	1
929	11997	4	1
929	12000	4	1
929	12004	4	1
930	12001	4	1
931	11997	4	1
931	12000	4	1
931	12004	4	1
932	12001	4	1
932	12011	4	1
933	11998	4	1
933	12000	4	1
934	12007	4	1
935	12004	4	1
935	12015	4	1
936	12007	4	1
937	11997	4	1
937	12006	4	1
938	11997	4	1
938	12001	4	1
938	12002	4	1
938	12006	4	1
939	12000	4	1
939	12002	4	1
939	12027	4	1
940	12000	4	1
940	12004	4	1
940	12008	4	1
941	11998	4	1
941	12001	4	1
942	12007	4	1
943	12002	4	1
944	12010	4	1
945	11997	4	1
945	11998	4	1
945	12011	4	1
945	12015	4	1
946	12001	4	1
947	11997	4	1
948	11998	4	1
948	12000	4	1
948	12001	4	1
949	12007	4	1
950	12001	4	1
950	12026	4	1
951	11997	4	1
951	12000	4	1
951	12004	4	1
951	12008	4	1
952	11997	4	1
952	12006	4	1
953	12001	4	1
953	12002	4	1
954	11998	4	1
954	12000	4	1
954	12001	4	1
954	12027	4	1
955	12001	4	1
955	12006	4	1
956	11998	4	1
956	12000	4	1
956	12001	4	1
956	12010	4	1
956	12016	4	1
957	11997	4	1
958	12001	4	1
958	12003	4	1
959	12000	4	1
960	12002	4	1
961	11999	4	1
961	12001	4	1
962	12007	4	1
963	12007	4	1
964	11997	4	1
964	12000	4	1
964	12001	4	1
964	12004	4	1
964	12008	4	1
964	12011	4	1
964	12017	4	1
965	11997	4	1
966	11996	4	1
966	11997	4	1
966	12000	4	1
966	12001	4	1
967	12000	4	1
968	11996	4	1
968	12015	4	1
969	12001	4	1
969	12006	4	1
969	12015	4	1
970	12007	4	1
971	11997	4	1
971	12004	4	1
972	12007	4	1
973	12030	4	1
974	12001	4	1
975	12004	4	1
976	11998	4	1
976	12018	4	1
977	12007	4	1
978	12007	4	1
979	11997	4	1
979	12000	4	1
980	12000	4	1
980	12001	4	1
981	11997	4	1
981	12020	4	1
982	12007	4	1
983	12010	4	1
984	11998	4	1
984	12000	4	1
984	12001	4	1
984	12016	4	1
985	12007	4	1
986	11999	4	1
986	12000	4	1
986	12001	4	1
986	12004	4	1
986	12006	4	1
986	12008	4	1
986	12014	4	1
986	12017	4	1
987	12000	4	1
987	12001	4	1
987	12006	4	1
987	12027	4	1
988	12007	4	1
989	11997	4	1
990	12007	4	1
991	12007	4	1
992	12027	4	1
993	12001	4	1
994	12001	4	1
995	12011	4	1
996	11997	4	1
996	12000	4	1
996	12001	4	1
996	12004	4	1
996	12008	4	1
996	12026	4	1
997	12001	4	1
997	12004	4	1
997	12006	4	1
998	12001	4	1
998	12004	4	1
998	12026	4	1
999	12001	4	1
999	12031	4	1
1000	11997	4	1
1001	12007	4	1
1002	12000	4	1
1002	12001	4	1
1002	12012	4	1
1003	11997	4	1
1003	12003	4	1
1004	12000	4	1
1004	12001	4	1
1004	12011	4	1
1004	12012	4	1
1005	11996	4	1
1005	12001	4	1
1005	12002	4	1
1006	12002	4	1
1007	12007	4	1
1008	12000	4	1
1008	12001	4	1
1009	11996	4	1
1010	11997	4	1
1010	12018	4	1
1010	12020	4	1
1010	12028	4	1
1011	12007	4	1
1012	12004	4	1
1013	11997	4	1
1014	12007	4	1
1015	11998	4	1
1016	12000	4	1
1017	11997	4	1
1017	12000	4	1
1017	12004	4	1
1017	12008	4	1
1017	12017	4	1
1018	12000	4	1
1019	12001	4	1
1020	11998	4	1
1020	12004	4	1
1020	12032	4	1
1021	12007	4	1
1022	12002	4	1
1022	12010	4	1
1023	12001	4	1
1024	11998	4	1
1025	12001	4	1
1025	12004	4	1
1025	12006	4	1
1025	12011	4	1
1025	12015	4	1
1026	12007	4	1
1027	11997	4	1
1027	12004	4	1
1028	11997	4	1
1028	12000	4	1
1028	12004	4	1
1028	12010	4	1
1028	12018	4	1
1029	12007	4	1
1030	11997	4	1
1030	12000	4	1
1030	12004	4	1
1031	11997	4	1
1031	12000	4	1
1032	12007	4	1
1033	12007	4	1
1034	11997	4	1
1034	12000	4	1
1034	12004	4	1
1034	12011	4	1
1035	12001	4	1
1036	11997	4	1
1036	12000	4	1
1036	12001	4	1
1036	12004	4	1
1036	12008	4	1
1036	12011	4	1
1037	12007	4	1
1038	11997	4	1
1038	12000	4	1
1038	12001	4	1
1038	12004	4	1
1038	12008	4	1
1038	12010	4	1
1038	12016	4	1
1038	12017	4	1
1039	12007	4	1
1040	12007	4	1
1041	12010	4	1
1042	12001	4	1
1042	12012	4	1
1043	11996	4	1
1043	12001	4	1
1043	12006	4	1
1044	12027	4	1
1045	12007	4	1
1046	12001	4	1
1047	12001	4	1
1048	12001	4	1
1049	12002	4	1
1050	12007	4	1
1051	12007	4	1
1052	12007	4	1
1053	12007	4	1
1054	11997	4	1
1055	12002	4	1
1055	12004	4	1
1056	11996	4	1
1056	12027	4	1
1057	12002	4	1
1058	12002	4	1
1059	12001	4	1
1060	12001	4	1
1061	11997	4	1
1061	12004	4	1
1062	12007	4	1
1063	11997	4	1
1064	11997	4	1
1064	11998	4	1
1064	12004	4	1
1064	12009	4	1
1064	12021	4	1
1065	12000	4	1
1065	12001	4	1
1066	11997	4	1
1066	11998	4	1
1066	12000	4	1
1066	12001	4	1
1066	12008	4	1
1067	12000	4	1
1067	12001	4	1
1068	11996	4	1
1068	12001	4	1
1069	12000	4	1
1069	12001	4	1
1069	12018	4	1
1070	11998	4	1
1070	12000	4	1
1071	12001	4	1
1072	12000	4	1
1072	12001	4	1
1072	12006	4	1
1072	12011	4	1
1073	12007	4	1
1074	11999	4	1
1074	12000	4	1
1074	12001	4	1
1074	12004	4	1
1074	12006	4	1
1075	12001	4	1
1076	11997	4	1
1076	12000	4	1
1076	12004	4	1
1077	11997	4	1
1077	12012	4	1
1078	11997	4	1
1078	12014	4	1
1079	12007	4	1
1080	11996	4	1
1080	12001	4	1
1080	12006	4	1
1081	11997	4	1
1081	12004	4	1
1081	12012	4	1
1082	11997	4	1
1082	12000	4	1
1082	12004	4	1
1082	12011	4	1
1083	12002	4	1
1084	11997	4	1
1084	12004	4	1
1085	11997	4	1
1085	12011	4	1
1086	12001	4	1
1087	11997	4	1
1087	12000	4	1
1087	12026	4	1
1088	11997	4	1
1088	12000	4	1
1089	12000	4	1
1090	12007	4	1
1091	12001	4	1
1092	12007	4	1
1093	12012	4	1
1094	12007	4	1
1095	12007	4	1
1096	11998	4	1
1096	12001	4	1
1097	12001	4	1
1098	11996	4	1
1098	12001	4	1
1099	11997	4	1
1100	11997	4	1
1101	11997	4	1
1101	12000	4	1
1101	12001	4	1
1102	11997	4	1
1102	12000	4	1
1102	12004	4	1
1102	12008	4	1
1103	12001	4	1
1103	12015	4	1
1103	12020	4	1
1104	12007	4	1
1105	12007	4	1
1106	12007	4	1
1107	12001	4	1
1108	11997	4	1
1108	12000	4	1
1108	12001	4	1
1108	12011	4	1
1108	12012	4	1
1108	12033	4	1
1109	11997	4	1
1109	11998	4	1
1110	12001	4	1
1110	12006	4	1
1111	12001	4	1
1112	11997	4	1
1112	12000	4	1
1112	12012	4	1
1112	12026	4	1
1113	12004	4	1
1114	12010	4	1
1115	11997	4	1
1115	12000	4	1
1115	12001	4	1
1115	12004	4	1
1115	12008	4	1
1116	12011	4	1
1117	12007	4	1
1118	12007	4	1
1119	12001	4	1
1120	12002	4	1
1121	12001	4	1
1122	11997	4	1
1122	12000	4	1
1123	12007	4	1
1124	12007	4	1
1125	11996	4	1
1125	12001	4	1
1125	12006	4	1
1126	12001	4	1
1126	12004	4	1
1126	12011	4	1
1126	12015	4	1
1127	12000	4	1
1127	12002	4	1
1127	12027	4	1
1128	12006	4	1
1129	11997	4	1
1129	12011	4	1
1129	12015	4	1
1129	12020	4	1
1130	11997	4	1
1130	12000	4	1
1130	12008	4	1
1130	12019	4	1
1131	11997	4	1
1131	12000	4	1
1131	12018	4	1
1132	12007	4	1
1133	12001	4	1
1134	11997	4	1
1134	12000	4	1
1135	12001	4	1
1136	11997	4	1
1136	12000	4	1
1136	12001	4	1
1136	12004	4	1
1136	12010	4	1
1137	11999	4	1
1137	12000	4	1
1137	12001	4	1
1137	12004	4	1
1137	12009	4	1
1137	12011	4	1
1138	12007	4	1
1139	12004	4	1
1140	12001	4	1
1141	12007	4	1
1142	11997	4	1
1142	12000	4	1
1142	12001	4	1
1142	12004	4	1
1142	12008	4	1
1142	12011	4	1
1142	12016	4	1
1143	12007	4	1
1144	12007	4	1
1145	12000	4	1
1146	12002	4	1
1146	12015	4	1
1146	12027	4	1
1147	11997	4	1
1147	12000	4	1
1147	12001	4	1
1147	12012	4	1
1147	12034	4	1
1148	12007	4	1
1149	11997	4	1
1149	12000	4	1
1149	12004	4	1
1149	12008	4	1
1149	12011	4	1
1149	12030	4	1
1150	12007	4	1
1151	12001	4	1
1152	12000	4	1
1153	11998	4	1
1154	11997	4	1
1154	12000	4	1
1155	12001	4	1
1156	12002	4	1
1157	11997	4	1
1157	12000	4	1
1157	12034	4	1
1158	12002	4	1
1159	12000	4	1
1159	12001	4	1
1159	12006	4	1
1159	12016	4	1
1160	12007	4	1
1161	12007	4	1
1162	12002	4	1
1163	11997	4	1
1163	11998	4	1
1163	12000	4	1
1163	12008	4	1
1163	12011	4	1
1163	12019	4	1
1164	11997	4	1
1164	12014	4	1
1165	11997	4	1
1165	12000	4	1
1165	12004	4	1
1165	12008	4	1
1166	11997	4	1
1166	11998	4	1
1166	11999	4	1
1166	12000	4	1
1166	12001	4	1
1166	12004	4	1
1166	12008	4	1
1166	12010	4	1
1166	12011	4	1
1166	12020	4	1
1166	12028	4	1
1166	12035	4	1
1167	11997	4	1
1167	12000	4	1
1167	12004	4	1
1167	12008	4	1
1167	12011	4	1
1168	11996	4	1
1169	12006	4	1
1170	12007	4	1
1171	12007	4	1
1172	11996	4	1
1172	12001	4	1
1173	12001	4	1
1174	12002	4	1
1175	12007	4	1
1176	12007	4	1
1177	11996	4	1
1178	12000	4	1
1179	12007	4	1
1180	12007	4	1
1181	12000	4	1
1181	12001	4	1
1182	12001	4	1
1183	12001	4	1
1183	12020	4	1
1184	12007	4	1
1185	12007	4	1
1186	12007	4	1
1187	12007	4	1
1188	12000	4	1
1188	12001	4	1
1189	12001	4	1
1189	12003	4	1
1190	12001	4	1
1190	12003	4	1
1191	12001	4	1
1192	12000	4	1
1192	12001	4	1
1193	12001	4	1
1193	12003	4	1
1194	11997	4	1
1194	12000	4	1
1195	12027	4	1
1196	12000	4	1
1197	12000	4	1
1197	12004	4	1
1198	11997	4	1
1198	12000	4	1
1199	11997	4	1
1199	12000	4	1
1199	12008	4	1
1199	12019	4	1
1200	11997	4	1
1200	12000	4	1
1200	12008	4	1
1200	12019	4	1
1201	11996	4	1
1201	11997	4	1
1201	12000	4	1
1201	12001	4	1
1202	11996	4	1
1202	12000	4	1
1202	12001	4	1
1203	11996	4	1
1203	12001	4	1
1204	12001	4	1
1204	12004	4	1
1204	12012	4	1
1205	12007	4	1
1206	11997	4	1
1207	11997	4	1
1207	12001	4	1
1208	11997	4	1
1209	11997	4	1
1210	11997	4	1
1211	12001	4	1
1212	12015	4	1
1213	12007	4	1
1214	12000	4	1
1214	12001	4	1
1215	12000	4	1
1215	12001	4	1
1216	11997	4	1
1216	12001	4	1
1217	12000	4	1
1218	12000	4	1
1218	12001	4	1
1219	12001	4	1
1220	12001	4	1
1221	12001	4	1
1222	12001	4	1
1223	12007	4	1
1224	12000	4	1
1224	12010	4	1
1224	12011	4	1
1225	11996	4	1
1226	12007	4	1
1227	12007	4	1
1228	12001	4	1
1229	12001	4	1
1230	12001	4	1
1230	12015	4	1
1231	12007	4	1
1232	12001	4	1
1233	12001	4	1
1233	12006	4	1
1234	12001	4	1
1234	12015	4	1
1235	12007	4	1
1236	12007	4	1
1237	11997	4	1
1237	12000	4	1
1237	12026	4	1
1238	12010	4	1
1239	12001	4	1
1240	12007	4	1
1241	12001	4	1
1241	12004	4	1
1241	12010	4	1
1242	12000	4	1
1243	12007	4	1
1244	12001	4	1
1245	12000	4	1
1245	12001	4	1
1246	12002	4	1
1247	12004	4	1
1248	11997	4	1
1248	12000	4	1
1248	12001	4	1
1249	12000	4	1
1250	12001	4	1
1251	12001	4	1
1251	12006	4	1
1252	11997	4	1
1252	12000	4	1
1252	12001	4	1
1253	12007	4	1
1254	12000	4	1
1254	12032	4	1
1255	12015	4	1
1256	12001	4	1
1257	12007	4	1
1258	12007	4	1
1259	12007	4	1
1260	12015	4	1
1261	12007	4	1
1262	12007	4	1
1263	12007	4	1
1264	12011	4	1
1265	11997	4	1
1265	11998	4	1
1265	12001	4	1
1266	11997	4	1
1266	12033	4	1
1267	12000	4	1
1267	12004	4	1
1267	12011	4	1
1268	12007	4	1
1269	11997	4	1
1269	12018	4	1
1270	11997	4	1
1271	12001	4	1
1272	11996	4	1
1272	12001	4	1
1273	12007	4	1
1274	12006	4	1
1275	11997	4	1
1276	11997	4	1
1276	11998	4	1
1276	12000	4	1
1276	12004	4	1
1276	12006	4	1
1276	12008	4	1
1276	12034	4	1
1277	12007	4	1
1278	11998	4	1
1278	12011	4	1
1279	12001	4	1
1280	12001	4	1
1281	12010	4	1
1282	12007	4	1
1283	12001	4	1
1284	12001	4	1
1285	12007	4	1
1286	12007	4	1
1287	12001	4	1
1288	12007	4	1
1289	12001	4	1
1290	12007	4	1
1291	12007	4	1
1292	12007	4	1
1293	12007	4	1
1294	12015	4	1
1295	12001	4	1
1296	12000	4	1
1296	12001	4	1
1296	12012	4	1
1297	12001	4	1
1298	12001	4	1
1299	11997	4	1
1299	12001	4	1
1299	12006	4	1
1300	12007	4	1
1301	12001	4	1
1302	12001	4	1
1303	12001	4	1
1304	12007	4	1
1305	11997	4	1
1305	12018	4	1
1305	12026	4	1
1306	12007	4	1
1307	12000	4	1
1308	11997	4	1
1309	12007	4	1
1310	12033	4	1
1311	12001	4	1
1312	12007	4	1
1313	12007	4	1
1314	11997	4	1
1314	11999	4	1
1314	12013	4	1
1314	12026	4	1
1315	12007	4	1
1316	11999	4	1
1316	12010	4	1
1317	12007	4	1
1318	12010	4	1
1318	12036	4	1
1319	11997	4	1
1319	12000	4	1
1320	11997	4	1
1320	12000	4	1
1320	12011	4	1
1321	12001	4	1
1322	12001	4	1
1323	12001	4	1
1324	11998	4	1
1324	12001	4	1
1324	12010	4	1
1325	12007	4	1
1326	11997	4	1
1326	11998	4	1
1326	12000	4	1
1326	12006	4	1
1327	11997	4	1
1327	12014	4	1
1327	12015	4	1
1327	12020	4	1
1328	12006	4	1
1329	11997	4	1
1330	12000	4	1
1330	12001	4	1
1330	12037	4	1
1331	12001	4	1
1332	12001	4	1
1333	12001	4	1
1334	12007	4	1
1335	12000	4	1
1335	12001	4	1
1335	12006	4	1
1336	12007	4	1
1337	12011	4	1
1338	11996	4	1
1338	12001	4	1
1339	11997	4	1
1339	12004	4	1
1340	12007	4	1
1341	11997	4	1
1341	12000	4	1
1341	12001	4	1
1341	12014	4	1
1342	12006	4	1
1342	12011	4	1
1343	12015	4	1
1344	12004	4	1
1344	12009	4	1
1345	12010	4	1
1346	12011	4	1
1347	12001	4	1
1348	11997	4	1
1348	12000	4	1
1348	12004	4	1
1348	12018	4	1
1349	12007	4	1
1350	12001	4	1
1351	12007	4	1
1352	12001	4	1
1352	12006	4	1
1353	12000	4	1
1353	12001	4	1
1354	12001	4	1
1355	12007	4	1
1356	12001	4	1
1357	12004	4	1
1358	12007	4	1
1359	12001	4	1
1360	11996	4	1
1360	12001	4	1
1360	12006	4	1
1360	12038	4	1
1361	12007	4	1
1362	12001	4	1
1362	12015	4	1
1363	12011	4	1
1364	12001	4	1
1364	12004	4	1
1365	12007	4	1
1366	12001	4	1
1367	12000	4	1
1367	12011	4	1
1368	12007	4	1
1369	12000	4	1
1369	12001	4	1
1369	12011	4	1
1369	12018	4	1
1370	12010	4	1
1371	12000	4	1
1372	12001	4	1
1373	12006	4	1
1374	11997	4	1
1374	12014	4	1
1375	12015	4	1
1376	11996	4	1
1376	12001	4	1
1377	12007	4	1
1378	12009	4	1
1378	12036	4	1
1379	12000	4	1
1380	12000	4	1
1380	12001	4	1
1381	12001	4	1
1382	12007	4	1
1383	12007	4	1
1384	12007	4	1
1385	12007	4	1
1386	12007	4	1
1387	12000	4	1
1387	12001	4	1
1388	12007	4	1
1389	12000	4	1
1390	12007	4	1
1391	12007	4	1
1392	11997	4	1
1392	12001	4	1
1392	12011	4	1
1393	12007	4	1
1394	12007	4	1
1395	12000	4	1
1395	12001	4	1
1396	12001	4	1
1397	12007	4	1
1398	12007	4	1
1399	12007	4	1
1400	12001	4	1
1401	12000	4	1
1401	12001	4	1
1401	12010	4	1
1402	12000	4	1
1402	12001	4	1
1402	12006	4	1
1403	11997	4	1
1404	12004	4	1
1405	12007	4	1
1406	12007	4	1
1407	12007	4	1
1408	12007	4	1
1409	12001	4	1
1410	12001	4	1
1411	12004	4	1
1412	12006	4	1
1412	12018	4	1
1413	12001	4	1
1414	12007	4	1
1415	12001	4	1
1415	12006	4	1
1416	12000	4	1
1417	12000	4	1
1418	11997	4	1
1419	12001	4	1
1420	12000	4	1
1421	11999	4	1
1421	12000	4	1
1421	12001	4	1
1422	12010	4	1
1422	12011	4	1
1423	12001	4	1
1423	12011	4	1
1424	12001	4	1
1425	12007	4	1
1426	12000	4	1
1427	12006	4	1
1427	12010	4	1
1428	12000	4	1
1429	12007	4	1
1430	11996	4	1
1431	12007	4	1
1432	12001	4	1
1433	12010	4	1
1433	12011	4	1
1434	11998	4	1
1435	12007	4	1
1436	12001	4	1
1437	12001	4	1
1438	11996	4	1
1438	12001	4	1
1438	12006	4	1
1439	12001	4	1
1440	12007	4	1
1441	12007	4	1
1442	12000	4	1
1443	12000	4	1
1443	12001	4	1
1444	12001	4	1
1445	11998	4	1
1445	12000	4	1
1445	12001	4	1
1445	12002	4	1
1445	12018	4	1
1445	12020	4	1
1446	12001	4	1
1447	12010	4	1
1448	12015	4	1
1449	12001	4	1
1450	12001	4	1
1450	12006	4	1
1451	12000	4	1
1452	12000	4	1
1453	12001	4	1
1454	12001	4	1
1455	12007	4	1
1456	12007	4	1
1457	12007	4	1
1458	12001	4	1
1458	12002	4	1
1459	12007	4	1
1460	12007	4	1
1461	12001	4	1
1462	11996	4	1
1463	12007	4	1
1464	12007	4	1
1465	11996	4	1
1466	12007	4	1
1467	12001	4	1
1467	12027	4	1
1468	12007	4	1
1469	12015	4	1
1470	12001	4	1
1471	12000	4	1
1471	12001	4	1
1471	12006	4	1
1471	12027	4	1
1472	12007	4	1
1473	12007	4	1
1474	12007	4	1
1475	12001	4	1
1476	12001	4	1
1477	12001	4	1
1478	12007	4	1
1479	12001	4	1
1479	12010	4	1
1479	12023	4	1
1480	12001	4	1
1481	12007	4	1
1482	12001	4	1
1483	12007	4	1
1484	12001	4	1
1485	12007	4	1
1486	12007	4	1
1487	12001	4	1
1488	12007	4	1
1489	12001	4	1
1489	12004	4	1
1490	12004	4	1
1491	12010	4	1
1492	12001	4	1
1493	12001	4	1
1494	12007	4	1
1495	12007	4	1
1496	12007	4	1
1497	12007	4	1
1498	12004	4	1
1499	12027	4	1
1500	12007	4	1
1501	12007	4	1
1502	12007	4	1
1503	12007	4	1
1504	12007	4	1
1505	12007	4	1
1506	12001	4	1
1507	12001	4	1
1507	12010	4	1
1507	12027	4	1
1508	12007	4	1
1509	12007	4	1
1510	12007	4	1
1511	12007	4	1
1512	12007	4	1
1513	12007	4	1
1514	12001	4	1
1515	12002	4	1
1516	12007	4	1
1517	12007	4	1
1518	12001	4	1
1519	12001	4	1
1520	12001	4	1
